premise,hypothesis,label
An Asian bride in a red silk dress clutching a bouquet of red roses and an Asian groom in a blue silk robe are riding a roller coaster.,An Asian bride is riding a roller coaster.,0
An Asian bride in a red silk dress clutching a bouquet of red roses and an Asian groom in a blue silk robe are at an adventure park.,An Asian bride is riding a roller coaster.,1
A female snowboarder prepares to go over a ramp.,A woman with a snowboard waits to run a course.,0
A bearded snowboarder prepares to go over his ramp.,A woman with a snowboard waits to run a course.,2
"On a muddy racetrack in Louisiana, the yellow Poust car pulls ahead of the competing Hermia car.",Two cars are racing.,1
"On a muddy racetrack, the yellow dog sniffs around.",Two cars are racing.,2
A man with teddy bear earmuffs is using a wand to make a giant bubble.,The woman is at a birthday party.,2
A woman with earmuffs is using a wand to make a giant bubble during a birthday party.,The woman is at a birthday party.,0
"There are a lot of people on a dirt road, wearing summer clothes on a sunny day.",A group of people walking.,1
"Only one person is walking on a dirt road, wearing summers clothes on a sunny day.",A group of people walking.,2
A brunette woman in a striped shirt and jeans stands next to two bald women behind a table.,Bald women swallowing oysters.,1
A bald woman in a striped shirt swallows oysters with two other bald women from behind a table.,Bald women swallowing oysters.,0
Four janitors smile and hold golden plates behind their heads.,The group of students held plates.,2
Four students smile and hold golden plates behind their heads.,The group of students held plates.,0
A small child walks hand-in-hand with an adult on the grass leading up to a building.,The building is stone.,1
A child walks hand-in-hand with an adult on the grass leading up to a stone building.,The building is stone.,0
An old man licks a spoon of peanut butter. ,The old man is eating chocolate ice cream.,2
An old man is eating dark chocolate ice cream.,The old man is eating chocolate ice cream.,0
Fans watching a cricket indoors at a stadium.,Fans watching a cricket game indoors at a stadium.,0
Fans watching a sports indoors at a stadium.,Fans watching a cricket game indoors at a stadium.,1
A boy wearing khaki pants and a sports team jersey is jumping down the stairs outside and ses a dog bite the mailman.,A dog bites the mailman.,0
A boy wearing khaki pants and a sports team jersey is jumping down the stairs outside and sees the dog bite someone. ,A dog bites the mailman.,1
Gymnast hanging upside down from poles,Gymnast hanging upside down.,0
Gymnast standing up near poles,Gymnast hanging upside down.,2
A group of elderly men are forming a train with their wheelchairs.,A group of kids are forming a train with their wheelchairs.,2
A group of children are forming a train with their wheelchairs.,A group of kids are forming a train with their wheelchairs.,1
A young boy walking across pipe over water in his bathroom tub.,A young boy is walking outside.,2
A young boy walking across pipe over water.,A young boy is walking outside.,1
Guy in elf suit wearing a dog mask and horns.,the man is wearing a elf suit and a dog mask,0
Guy in costume with a mask on.,the man is wearing a elf suit and a dog mask,1
A man in a wetsuit is surfing.,The man is trying to win a surf competition.,0
A woman in a black and yellow wetsuit is sleeping.,The man is trying to win a surf competition.,2
Two people smiling while sledding in the rain down a snow covered path lined with pine trees.,The people are getting very wet and cold.,0
Two people smiling while sledding down a snow covered path lined with pine trees on a sunny day.,The people are getting very wet and cold.,2
Families are gathered at the park after church service to have rain.,The families all went in to church to pray for rain,0
Families are gathered in a park after church.,The families all went in to church to pray for rain,1
one woman holding roses and two men on a bench,A woman is holding daisies by two men on a bench.,2
one woman holding daisies and two men on a bench,A woman is holding daisies by two men on a bench.,0
A group of several boys walking along the roadside throwing a garbage bag.,boys are picking up trash,2
A group of several boys walking along the roadside picking up garbage.,boys are picking up trash,0
A boy on a scooter grinding down a handrail.,A skateboarder is grinding their way to class.,2
A boy is on a skateboard grinding down a handrail.,A skateboarder is grinding their way to class.,0
A crowd of people standing at a Martian gathering.,This is in Asia,2
A crowd of people are standing at the Asian gathering.,This is in Asia,0
A person in a red and black jacket with a black backpack scales a wall.,a person is outdoors,1
A person in a red and black jacket with a black backpack scales an indoor climbing wall.,a person is outdoors,2
People are swimming to cross the english channel.,Several persons are seen swimming across the channel.,0
People are crossing the english channel.,Several persons are seen swimming across the channel.,1
"A boy in a t-shirt, sweats and a red hat, skateboarding in a skateboard arena, with an audience on the side and blue skies above.",a boy skates at a skateboarding competition,0
"An old woman in a t-shirt, sweats and a red hat, skateboarding in a skateboard arena, with an audience on the side and blue skies above.",a boy skates at a skateboarding competition,2
