premise,hypothesis,label
"Two little girls in bathing suits sit on the shore of a lake, watching someone fishing from a boat.",Two girls are lying around watching a man in a fishing boat.,0
An asian man tries to jaywalk on a street with heavy traffic.,The man does not use the crosswalk,0
Three boys wearing yellow lifevests on a raft on the water.,Three boys floating in the water thanks to their life vests after their boat sank.,2
Several people are eating and talking while another plays the piano.,A person is making music.,0
A baby in green pants is walking on a street.,The baby is moving.,0
Multiple people on a city street building a memorial out of wooden plaques.,There are people on a street watching as someone speaking.,1
A little boy being splashed by water on his head,A little boy got splashed by soda.,2
A group of men walk down the middle of a street that has poles lining the street.,An all female group is on a desolate dirt road.,2
"Nadal celebrating, wearing a green headband",Someone wearing a bright green headband.,1
a young boy wearing an orange helmet riding a scooter,The boy is riding his scooter on the sidewalk,1
A dog leaps through a snowy field.,A dog is outside.,0
A woman holding a stick out for a dog.,A woman carrying a stick.,0
A man in a blue jacket and gloves is standing in the street among other people.,The man is alone and naked at home.,2
A brown dog with a green ball sit in the snow.,There is an animal outside.,0
Five figures standing backlit on a stage in front of a red curtain as if they just finished performing or they are about to start.,A group of actors get ready to perform.,1
A man sits at brightly colored green and blue booth with ads behind him on the street.,A man is walking through town.,2
Workers clean the steps and the facade of a large statue in a park.,Workers sailing away,2
Two little boys holding apples near the street.,The boys are collecting apples to make applesauce.,1
An older man with white hair and beard reading a map as he's walking through an unfamiliar city.,The man is sitting on a park bench.,2
A young girl plays the flute as she looks down at a book while reading the notes.,A girl is playing the guitar.,2
A man wearing a black shaggy hat and leopard printed sash with red accents is holding a drum that says Premier on it.,a drum has been placed atop a scantily dressed man,2
A bartender is pour a draft beer.,a bartender pours beer,0
A parade float has a white elephant on it.,The white elephant makes up the majority of the float.,1
Band on stage and people watching the screen.,People are watching a screen with a band on stage.,0
A smiling woman talks on a cellphone.,A person calls her parents to let them know she got a new job.,1
A couple of musicians are enjoying an outdoor gig.,The musician were smiling as they enjoyed the music.,0
A man driving a cart with an advertisement asking you to place your ad on the back of his bike.,The man is riding an elephant.,2
A biker in a white helmet is riding on top of some sand by a fence.,Bill likes to ride his bike on the beach.,1
"A person in blue with the word ""FRANCE"" on her back is shooting a bow and arrow to the left.",An archer fires a bow in a world championship match.,1
A boy in red pants runs through a crowded transportation hub.,the boy never comes on time in his lifetine to catch the bus,2
The white dog with black spots is catching a red Frisbee.,The dog is playing fetch at the park.,1
"A large crowd of people are walking for the cure on a gray, overcast day with a blue car heading in the opposite direction.",A huge crowd of people are filling the seats at a basketball game.,2
A person is snowboarding wearing a helmet.,An auction is taking place.,2
"Two men, one wearing a yellow shirt and one wearing a red shirt, being pulled by horses.",Two horses being pullled by women.,2
A little boy in a blue shirt and blue jeans is pushing the swing that a little boy in a red shirt and blue shorts is sitting in.,The boys are siamese twins connected at the toes.,2
A man in a wetsuit is throwing a toddler up in the air and is ready to catch him.,A man is playing with a toddler.,1
A skateboarder makes a jump while someone films it.,The skateboarder landed the jump perfectly.,1
Boys and adults at a soccer game.,They are watching soccer.,0
"A bald man with a beard is playing a saxophone in a dimly-lit room, with pictures on the wall behind him.",The room is well-lit.,2
Little boy takes photos outside.,Sad boy takes photos outside.,1
A man on inline skates does a trick on a cracked concrete ramp.,A man is skating outside on a ramp.,1
A dog wearing a blue leash rides in a car.,A dog is rideing a car,0
Students standing on the street getting drinks.,The people are outside.,0
A man holding giving a lecture.,A singer performs in front of a crowd.,2
Two men in plaid shirts riding horses and they are lassoing a calf.,Two men on top of horses,0
A woman with blond-hair and wearing a pink top is singing in a club.,The man wore a grey top to the club.,2
A black woman wearing an orange shirt is taking a snapshot.,The woman in the yellow shirt is talking to her friend.,2
A woman who is bent over with one of her shoes off about to put on a band aid.,A woman holds a band aid.,0
A man wearing all white is walking on a rope attached to a bike while surrounded by people.,A man is sitting on the ground,2
