premise,hypothesis,label
A young boy in pajamas tosses a red ball in the air.,A little kid is happy.,1
"Two men are standing outdoors on a sunny day holding pieces of a small grill, while one of the men studies the assembly instructions, to prepare a barbeque.",Two men are getting ready for a cookout.,0
"Two men are standing indoors on a cold day, holding pieces of a new item, possibly a grill, while one studies the instructions for assembly.",Two men are getting ready for a cookout.,2
"Two men are standing outdoors on a sunny day holding pieces of a new item, possibly a small grill, while one of the men studies the assembly instructions.",Two men are standing in the sun.,0
"Two men are standing outdoors on a sunny day holding pieces of a new item, possibly a small grill, while one of the men studies the assembly instructions.",Two men are standing in the rain.,2
"Two men are standing outdoors on a sunny day holding pieces of a new item, possibly a small grill, while one of the men studies the assembly instructions.",Two men are getting ready for a cookout.,1
A man is standing next to a couch in the room while watching football.,A male watching football on TV.,0
A man standing next to a car in the street speaking to the driver.,A male watching football on TV.,1
A woman standing next to a car in the street speaking to the driver.,A woman is standing.,0
A woman standing next to a car in the street speaking to the driver.,A blonde woman is standing.,1
A woman standing next to a car in the street speaking to the driver.,A male watching football on TV.,2
three children are watching a movie.,Brothers are watching a movie.,1
three children are watching a movie.,Humans watching a movie.,0
three children are watching a movie.,Animals are watching a movie.,2
three children are watching tv.,Humans watching a movie.,1
three children are watching the news.,Humans watching a movie.,2
"A tall person wearing a blue helmet, a t-shirt, and blue jean shorts is outside on a skateboard.","A person has on a helmet, a shirt, and is outside using a skateboard.",1
"A person wearing a blue helmet, a t-shirt, and blue jean shorts is outside on a skateboard.","A person has on a helmet, a yellow shirt, and is outside using a skateboard.",1
"A person wearing a blue helmet, a t-shirt, and blue jean shorts is outside on a scooter.","A person has on a helmet, a shirt, and is outside using a skateboard.",2
"A person wearing a blue helmet, a t-shirt, and blue jean shorts is outside on a skateboard.","A person has on a helmet, a shirt, and is outside using a bicycle.",2
"A person wearing a blue helmet, a t-shirt, and blue jean shorts is outside on a skateboard.","A person has on a helmet, a shirt, and is outside using a skateboard.",0
A group of boys sits near the sidewalk and two are smiling while one makes a face.,Four boys are standing at the boardwalk.,2
"Only one boy sits near the sidewalk, and he is smiling. ",Three boys sitting near the sidewalk.,2
A group of boys sits near the sidewalk and two are smiling while one makes a face.,Three boys sitting near the sidewalk.,0
A group of boys sits and two are smiling while one makes a face. ,Three boys sitting near the sidewalk.,1
A group of boys sits near the sidewalk and two are smiling while one makes a face.,Three boys are sitting.,1
People with their back to the camera walk down a wide alley.,The people are walking through a desert.,2
People with their back to the camera walk down a wide alley.,The people are walking through a passageway.,0
People with their back to the camera walk down a desert.,The people are walking through a desert.,0
People with their back to the camera walk down a wide alley.,The people are walking through a city.,1
People with their back to the camera walk down into the wilderness.,The people are walking through a desert.,1
A group of high school students are waiting outside a building to be admitted to class.,Students are waiting.,0
A group of high school students are entering a building to be admitted to class.,Nobdoy is waiting,0
A group of high school students are waiting outside a building to be admitted to class.,Nobody is sitting.,1
A group of high school students are waiting outside a building to be admitted to class.,Nobdoy is waiting,2
A group of short high school students are outside a building.,Nobdoy is waiting,1
A man in a striped sweater reads a small rectangular chalkboard.,A man writes.,2
A man in a striped sweater writes on a small rectangular chalkboard.,A man appears to use a pen.,1
A man in a striped sweater with chalk explains on a small rectangular chalkboard.,A man writes.,1
A man in a striped sweater writes on a small rectangular chalkboard.,A man writes.,0
A man in a striped sweater writes on a small rectangular chalkboard.,A man jogs.,2
An African American boy jumps over boxes at a track.,A boy plays basketball.,2
An African American boy jumps over boxes at a track.,A boy jumps at a track.,0
